"gs_name","gene_symbol","category"
"K_Sphingolipid_metabolism","SPHK2","Metabolic_Pathways"
"K_Sphingolipid_metabolism","SPTLC1","Metabolic_Pathways"
"K_Sphingolipid_metabolism","SPTLC2","Metabolic_Pathways"
"K_Sphingolipid_metabolism","UGCG","Metabolic_Pathways"
"K_Sphingolipid_metabolism","UGT8","Metabolic_Pathways"
"R_Adaptive_immune_response","ACTR10","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ACTR1A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ACTR1B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AHCYL1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AKT1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AKT2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AKT3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC10","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC13","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ANAPC7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP1B1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP1G1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP1M1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP1M2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP1S1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP1S2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP1S3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP2A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP2A2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP2B1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP2M1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AP2S1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","AREL1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ARF1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ARIH2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB10","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB12","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB13","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB14","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB15","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB16","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB17","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB18","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB6","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB8","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ASB9","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ATG7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","B2M","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BCAP31","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BCL10","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BLK","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BLMH","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BLNK","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTBD1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTBD6","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTK","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTLA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTN1A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTN2A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTN2A2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTN3A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTN3A2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTN3A3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTNL2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTNL8","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTNL9","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","BTRC","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","C3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CALM1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CALR","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CANX","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CAPZA1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CAPZA2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CAPZA3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CAPZB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CARD11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CBLB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CBLL2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CCNF","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD101","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD14","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD160","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD19","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD1A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD1B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD1C","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD1D","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD200","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD200R1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD207","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD209","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD22","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD226","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD247","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD274","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD28","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD300A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD300C","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD300E","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD300LB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD300LD","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD300LF","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD300LG","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD33","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD34","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD36","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD3D","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD3E","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD3G","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD40","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD40LG","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD74","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD79A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD79B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD80","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD81","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD86","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD8A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD8B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD96","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CD99","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDC16","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDC20","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDC23","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDC26","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDC27","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDC34","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDC42","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CDH1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CENPE","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CHUK","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CLEC2B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CLEC2D","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CLEC4G","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CLTA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CLTC","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","COL17A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","COL1A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","COL1A2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","COL2A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","COL3A1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","COLEC12","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CRTAM","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CSK","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTLA4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSC","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSD","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSE","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSF","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSH","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSK","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSL","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSO","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSS","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CTSV","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CUL1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CUL2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CUL3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CUL5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CUL7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CXADR","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CYBA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","CYBB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DAPP1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DCAF1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DCTN1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DCTN2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DCTN3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DCTN4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DCTN5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DCTN6","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DET1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DNM1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DNM2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DNM3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DTX3L","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DYNC1H1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DYNC1I1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DYNC1I2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DYNC1LI1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DYNC1LI2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DYNLL1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DYNLL2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","DZIP3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ELOB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ELOC","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ENAH","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ERAP1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ERAP2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","EVL","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL12","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL13","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL14","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL15","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL16","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL18","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL19","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL20","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL22","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXL8","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO10","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO15","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO17","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO21","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO22","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO27","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO30","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO31","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO32","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO40","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO41","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO44","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO6","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXO9","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW10","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW12","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW8","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FBXW9","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FCGR1A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FCGR1B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FCGR2B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FCGR3A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FGA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FGB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FGG","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FKBP1A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FYB1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FYN","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","FZR1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","GAN","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","GLMN","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","GRAP2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","GRB2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HACE1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HCST","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HECTD1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HECTD2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HECTD3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HECW2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HERC1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HERC2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HERC3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HERC4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HERC5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HERC6","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-C","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DMA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DMB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DOA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DOB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DPA1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DPB1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DQA1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DQA2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DQB1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DQB2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DRA","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DRB1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DRB3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DRB4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-DRB5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-E","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-F","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HLA-G","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HMGB1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HRAS","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HSPA5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","HUWE1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ICAM1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ICAM2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ICAM3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ICAM4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ICAM5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ICOS","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ICOSLG","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IFI30","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IFITM1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHD","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHM","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV1-2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV1-46","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV1-69","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV2-5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV2-70","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-13","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-23","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-30","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-33","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-48","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-53","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV3-7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV4-34","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV4-39","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGHV4-59","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1-12","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1-16","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1-17","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1-33","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1-39","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1-5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1D-12","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1D-16","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1D-33","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV1D-39","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV2-28","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV2-30","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV2D-28","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV2D-30","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV2D-40","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV3-11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV3-15","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV3-20","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV3D-20","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV4-1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGKV5-2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLC2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLC3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV1-40","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV1-44","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV1-47","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV1-51","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV2-11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV2-14","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV2-23","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV2-8","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV3-1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV3-19","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV3-21","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV3-25","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV3-27","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV6-57","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IGLV7-43","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IKBKB","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","IKBKG","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","INPP5D","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITCH","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITGA4","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITGAL","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITGAV","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITGB1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITGB2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITGB5","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITGB7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITK","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITPR1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITPR2","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","ITPR3","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","JAML","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KBTBD13","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KBTBD6","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KBTBD7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KBTBD8","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KCTD6","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KCTD7","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KEAP1","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF11","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF15","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF18A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF20A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF22","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF23","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF26A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF2A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF2B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF2C","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF3A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF3B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF3C","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF4A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF4B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF5A","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIF5B","Immune_Regulation_Pathways"
"R_Adaptive_immune_response","KIFAP3","Immune_Regulation_Pathways"
