id	filename	md5	size	state
3fdc53df-b3b6-4ec0-a62c-f3d4bd333bcf	3fdc53df-b3b6-4ec0-a62c-f3d4bd333bcf/f354d13d-89ec-4ed6-821d-df3ab230fc91.rna_seq.augmented_star_gene_counts.tsv	2474f92ebe407fef7a0565f97722845f	4238938	validated
3fe22d67-6af5-4778-945b-3ce2607277f7	3fe22d67-6af5-4778-945b-3ce2607277f7/4a73aaff-d7fa-40d2-92f8-c9539055d35c.rna_seq.augmented_star_gene_counts.tsv	57dd93e63a58a112c9babd0a66c46543	4240071	validated
4050fc40-52ea-413f-a38d-71ddf4c33413	4050fc40-52ea-413f-a38d-71ddf4c33413/27f76511-b825-41a5-a0b5-257c80223d8b.rna_seq.augmented_star_gene_counts.tsv	3ff234446889ae1e44e76f4f4e490ce3	4235908	validated
40c7d7fb-f6e0-4891-a941-88724b31666d	40c7d7fb-f6e0-4891-a941-88724b31666d/df6771b0-4b6c-4565-a2f1-4d919f8d68c9.rna_seq.augmented_star_gene_counts.tsv	4d46267b7c68c331ad5a1bb74e1fb6ef	4248172	validated
44c7be22-d4e7-41a4-b228-a492a3c5394c	44c7be22-d4e7-41a4-b228-a492a3c5394c/23849071-df2e-4421-b91d-90f66ec2c162.rna_seq.augmented_star_gene_counts.tsv	bfc4a6cf4fed9e06db057e02075413ae	4214522	validated
468624ba-36df-475c-ad9c-9be37ef010f3	468624ba-36df-475c-ad9c-9be37ef010f3/034df4c4-52bd-4025-aee4-ad630d0d00af.rna_seq.augmented_star_gene_counts.tsv	84571230803fb99ea1365f294a51da4e	4243092	validated
469bc8df-9a94-484e-9844-ffe6b89ee2c0	469bc8df-9a94-484e-9844-ffe6b89ee2c0/97591eeb-89dc-4b70-92d4-2bb70d263098.rna_seq.augmented_star_gene_counts.tsv	84c196c3f143fa0c1f4617dc0a593502	4235654	validated
46b8b1b4-8793-4438-8d5e-9295368f0f7e	46b8b1b4-8793-4438-8d5e-9295368f0f7e/ee0e68bf-7fa0-4edc-a9df-30a63c2db34a.rna_seq.augmented_star_gene_counts.tsv	2b6f2f76e4f823b1295eb39347087683	4236265	validated
48797c31-ab2a-48b0-add1-25954dc8c901	48797c31-ab2a-48b0-add1-25954dc8c901/81c0d65d-fb6f-4acb-a038-17d90d32d922.rna_seq.augmented_star_gene_counts.tsv	c3340c2882067a03fa1b83427b6e1361	4219476	validated
4ac2bcec-d4e5-4491-8042-4cbd5327a1da	4ac2bcec-d4e5-4491-8042-4cbd5327a1da/d9eacc36-0ae3-41bd-aef6-503f91cb25aa.rna_seq.augmented_star_gene_counts.tsv	563c5bbf14e85e2f92144958ddd626d3	4237406	validated
4baea7f2-ebc6-41bf-9d87-ee39b6114c03	4baea7f2-ebc6-41bf-9d87-ee39b6114c03/ae30907a-a08a-44f3-b656-b0ba9729c8e7.rna_seq.augmented_star_gene_counts.tsv	a27244c00d94922ac159fdae92444c0b	4232995	validated
4bb9ade9-6329-4319-a250-01f2fab3da5d	4bb9ade9-6329-4319-a250-01f2fab3da5d/d09c8395-a27b-4c09-b2d2-79c2eb1db773.rna_seq.augmented_star_gene_counts.tsv	889d90b026a6ce497de55479d9e09898	4244533	validated
4d75ec26-b48f-4ca9-a1b9-4a519ee7d3aa	4d75ec26-b48f-4ca9-a1b9-4a519ee7d3aa/c5e09ad2-1f0b-4ea3-9565-a1664f1bb468.rna_seq.augmented_star_gene_counts.tsv	bf1ebd150e5584e95b6a19a9921d792b	4199414	validated
4d9d4c19-8f75-4b96-a080-400edb7f7974	4d9d4c19-8f75-4b96-a080-400edb7f7974/a270eff7-ab2e-4b43-bf02-8995026372f0.rna_seq.augmented_star_gene_counts.tsv	c4d27f54779739b3fce6d028df2d70fd	4231541	validated
4f2d30e4-0c50-49ae-b791-926e28a1f5f0	4f2d30e4-0c50-49ae-b791-926e28a1f5f0/6d2b5716-f1e0-41af-bdc2-0efce35a3f26.rna_seq.augmented_star_gene_counts.tsv	ea18a00c78fae06ac185518842da825a	4246793	validated
4f81c82d-c1a4-441f-ac6b-535c828e6c94	4f81c82d-c1a4-441f-ac6b-535c828e6c94/f02aa649-f382-4f91-9a51-ce73199f8fbc.rna_seq.augmented_star_gene_counts.tsv	6e7e8a7912928635388a0e947d12d244	4226043	validated
4f97f4d8-fc1c-4423-90de-a66470322787	4f97f4d8-fc1c-4423-90de-a66470322787/a17b6971-a249-484a-805e-d20ef3c4cd15.rna_seq.augmented_star_gene_counts.tsv	22b0ad207a6019c74d91d47ffa27f515	4236947	validated
5083314d-3a90-4be6-a0a6-a63630e235ab	5083314d-3a90-4be6-a0a6-a63630e235ab/0f055e01-74ea-4e11-8e8f-8c22b3048875.rna_seq.augmented_star_gene_counts.tsv	a745f7b1d400685c2ee87cf66c216362	4251283	validated
50afa590-fd80-4faa-9210-c47c595e99f7	50afa590-fd80-4faa-9210-c47c595e99f7/8914dcad-b703-4099-a5dd-edb9cedc104c.rna_seq.augmented_star_gene_counts.tsv	bb3dc4d737bb12e57f49d7eb31a72d17	4240907	validated
511a35d0-d1d1-476f-99ec-ce3c5511aad2	511a35d0-d1d1-476f-99ec-ce3c5511aad2/33d6df2f-acc4-4c91-b924-4fb2f519e8ed.rna_seq.augmented_star_gene_counts.tsv	b0341b80555483531d6ff36b220ca848	4244133	validated
54885644-d9f0-4278-bc7c-40e42bcd28e1	54885644-d9f0-4278-bc7c-40e42bcd28e1/becdc4f8-3eee-4085-9046-31c7a059adff.rna_seq.augmented_star_gene_counts.tsv	f940257f6be4bd80828bd1ed4486b5a1	4234282	validated
54d34d73-f640-4bba-9454-388b42f398af	54d34d73-f640-4bba-9454-388b42f398af/be66e85c-d70d-4073-af6a-bcee51ef3240.rna_seq.augmented_star_gene_counts.tsv	beaa390f645afce1a854d571d3a2a100	4247272	validated
5598235e-d2d1-46b9-9ef7-b1cab62fb633	5598235e-d2d1-46b9-9ef7-b1cab62fb633/20a06f04-b457-408f-8c3c-f0032badf064.rna_seq.augmented_star_gene_counts.tsv	a2814376ad6b3b5d116803bd3300af6d	4216954	validated
567477da-1a56-45e2-b05d-245aa90bd48e	567477da-1a56-45e2-b05d-245aa90bd48e/b02373ab-6860-4066-aebe-2c8a4cdffeda.rna_seq.augmented_star_gene_counts.tsv	2fb501f9ddb58d452f4b8236a0036a56	4225915	validated
569b8c86-9e1c-4c15-b78a-a91c39cdce45	569b8c86-9e1c-4c15-b78a-a91c39cdce45/beb52b13-584a-4227-abe8-9861c3388c14.rna_seq.augmented_star_gene_counts.tsv	0c3aaf8fe006709a7ecbb4d9cc288fcf	4232479	validated
578856b4-6695-4aea-8b09-24e6e33fd094	578856b4-6695-4aea-8b09-24e6e33fd094/da7cbc0a-95dc-4303-a5dd-75857c066f3b.rna_seq.augmented_star_gene_counts.tsv	989ed95617a4697f4428dfeeba7d1b3a	4225173	validated
58aaca44-131d-43f5-b3c7-73bf8b96693d	58aaca44-131d-43f5-b3c7-73bf8b96693d/6f73b289-b329-40b4-9ac7-b4de6d775251.rna_seq.augmented_star_gene_counts.tsv	ad73a8fd7e65296fd5597438108cef1d	4236165	validated
5a9aae7b-4e56-4109-a744-ee851856372f	5a9aae7b-4e56-4109-a744-ee851856372f/7d3b4d06-1249-4a85-a66a-387d4e2e2cb2.rna_seq.augmented_star_gene_counts.tsv	73bcdc117dc6fe25481c713cbb99f84c	4236987	validated
5a9e2b1d-ba94-4aa6-aea8-97a29efea791	5a9e2b1d-ba94-4aa6-aea8-97a29efea791/299613f5-2f9a-4687-ab0c-323bf38f3699.rna_seq.augmented_star_gene_counts.tsv	c6b798e2eea03e442da9e1ab36a5f738	4221356	validated
5c5b0972-267f-481b-88d6-7800e7cd52f2	5c5b0972-267f-481b-88d6-7800e7cd52f2/6bf9821d-da67-470f-9650-69d05b056166.rna_seq.augmented_star_gene_counts.tsv	bffa72e9d2257c7376b959aa20c0f5d9	4245955	validated
5f85de6d-d2a3-4e98-b0aa-307c8e4037ed	5f85de6d-d2a3-4e98-b0aa-307c8e4037ed/e49406cc-fec1-4be9-9ef7-189386c60f46.rna_seq.augmented_star_gene_counts.tsv	c77b034313faaad2aed41877d64acc2d	4237130	validated
607aa123-b046-4f47-a098-2cfd2b2fe577	607aa123-b046-4f47-a098-2cfd2b2fe577/927add57-b6d3-46c7-bd4c-f27d98a5b864.rna_seq.augmented_star_gene_counts.tsv	8560b9886a183ce1a313d3850b11363b	4247123	validated
6181aef4-c42d-4b29-be35-e502db0d697d	6181aef4-c42d-4b29-be35-e502db0d697d/8b88f1a0-d67d-4400-95c1-dc00ceb8b15f.rna_seq.augmented_star_gene_counts.tsv	ec9034d86e38ef80507eb733a95ebb3b	4237108	validated
631ef22b-0162-47a7-9dd0-c1d33f9a1de5	631ef22b-0162-47a7-9dd0-c1d33f9a1de5/47f225d0-6724-404f-9489-19dc77637940.rna_seq.augmented_star_gene_counts.tsv	0907e5b39e26134113642aade4208596	4222575	validated
